Position X,Position Y,Position Z
678.52,844.836,76.7571
694.576,813.746,81.2305
669.746,856.778,83.2559
662.774,838.841,86.799
709.788,837.743,92.8693
674.68,783.497,105.773
692.205,786.244,105.811
615.104,877.209,110.907
673.474,862.28,112.764
649.915,811.79,117.237
621.54,859.341,117.031
609.953,867.997,119.083
604.817,765.556,122.792
761.529,816.471,68.7389
730.76,827.553,74.2753
738.149,769.992,88.4474
741.9,850.676,118.46
777.444,838.403,127.405
756.273,854.15,125.829
954.628,869.896,70.2735
857.824,777.675,73.4419
848.552,775.558,81.8452
895.431,786.44,103.205
882.041,794.205,112.383
885.609,800.66,117.675
927.979,785.377,123.518
1052.95,807.672,81.0071
1080.4,775.817,84.0788
1091.24,801.119,73.8782
1206.67,804.759,67.2126
792.264,998.684,105.676
814.877,999.492,105.295
756.907,926.473,113.461
747.444,910.093,116.363
730.388,967.248,119.84
755.287,1004.55,120.811
724.392,1000.93,124.878
915.964,971.79,77.2647
913.151,886.34,81.1335
899.546,891,85.9954
865.647,911.183,89.837
904.218,950.419,89.2805
896.479,937.385,95.2945
1046.83,902.921,70.782
989.782,944.5,89.1315
1121.9,969.533,109.454
1111.51,984.534,120.837
732.341,1017.48,110.278
723.304,1013.58,119.55
998.758,1120.47,118.34
1187.48,1089.84,66.8209
1104.58,1116.01,73.1818
1090.24,1120.29,75.8752
1138.86,1075.01,122.29
316.038,1220.11,70.1917
313.983,1241.83,69.3461
299.26,1239.67,72.6225
960.93,1184.79,101.679
899.237,1219.35,119.04
1053.12,1144.71,90.793
1037.22,1159.5,90.0157
1060.96,1135.61,93.4507
1054.7,1145.39,107.707
1026.1,1157.33,105.498
1021.04,1156.32,110.98
972.051,1131.54,119.738
982.234,1131.82,120.757
1010.04,1129.28,126.45
1196.81,1179.59,70.7845
1115.24,1144.9,77.0781
1187.38,1191.71,78.712
1096.01,1131.66,83.6602
1095.49,1133.54,94.7296
1086.07,1158.61,94.7884
227.247,1283.65,67.6038
205.107,1295.07,67.417
169.343,1307.96,69.5766
134.59,1314.14,95.6985
146.572,1308.7,101.264
143.282,1317.41,106.152
147.341,1258.76,113.556
169.489,1256.97,118.344
296.412,1252.04,66.556
259.123,1272.83,67.3682
281.797,1263.73,68.4247
268.799,1271.24,68.8038
288.542,1267.43,83.829
815.501,1354.95,106.659
760.813,1330.67,119.88
822.875,1364.66,125.181
844.102,1320.65,107.033
1048.31,1343.88,67.0043
1040.58,1336.34,70.5249
1046.09,1267.28,78.484
1031.43,1265.81,84.7786
1060.34,1343.86,92.488
987.447,1315.81,98.0412
1018.48,1360.21,105.392
1062.4,1333.92,108.36
1216.37,1253.78,66.6923
1364.99,1281.72,97.8652
211.874,1389.76,117.492
203.415,1396.14,119.729
833.445,1410.16,90.2122
841.487,1434.54,116.101
817.846,1401.96,124.327
879.11,1403.57,69.2198
871.966,1389.89,75.8436
857.989,1416.36,74.9258
862.514,1401.05,76.5838
856.021,1380.07,93.2134
920.959,1454.74,118.438
1044.06,1430.09,81.4614
1185.58,1482.29,69.0159
1153.15,1482.09,78.9112
1307.58,1459.57,69.43
1393.55,1467.75,83.7617
1393.55,1467.76,96.4416
947.587,1564.5,92.7122
944.229,1592.42,92.4531
944.564,1555.08,98.4613
927.186,1594.69,102.012
947.91,1607.04,105.324
932.773,1580.09,111.988
926.149,1529.21,121.51
1001.19,1535.72,82.247
1052.78,1530.69,84.5531
1020.64,1533.11,87.1414
1031.18,1534.48,85.7787
991.914,1535.94,86.2884
962.56,1554.99,87.585
967.057,1544.41,91.2154
1014.24,1523.35,93.5023
1050.8,1503,98.3289
975.246,1523.08,97.4804
1029.77,1495.9,116.764
1103.02,1604.57,65.1116
1127.26,1595.52,74.3293
1094.5,1543.51,77.2545
1085.84,1556.23,79.6496
1194.32,1598.63,79.9942
1176.78,1502.93,118.003
1222.61,1600.6,92.5468
1293.34,1516.58,96.9994
1297.07,1527.12,101.971
1288.27,1533.5,101.242
