
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
2591.35,1827.87,158.753,µm,Spot,Position,1,128023,
2616.51,1885.89,187.361,µm,Spot,Position,1,128032,
2589.69,1946.78,178.195,µm,Spot,Position,1,129684,
2614.67,1982.7,184.121,µm,Spot,Position,1,129687,
2720.99,15.0453,234.417,µm,Spot,Position,1,133782,
2736.08,22.2833,234.808,µm,Spot,Position,1,133783,
2729.37,43.7964,252.935,µm,Spot,Position,1,133789,
2522.98,542.143,197.433,µm,Spot,Position,1,144585,
2637.99,514.224,199.326,µm,Spot,Position,1,144626,
2616.58,522.687,207.443,µm,Spot,Position,1,144632,
2558.7,526.564,206.341,µm,Spot,Position,1,144633,
2606.81,534.227,204.892,µm,Spot,Position,1,144634,
2538.42,548.902,207.318,µm,Spot,Position,1,144635,
2577.53,495.556,211.393,µm,Spot,Position,1,144637,
2616.43,542.507,219.312,µm,Spot,Position,1,144641,
2574.5,534.307,220.773,µm,Spot,Position,1,144642,
2004.07,815.988,202.773,µm,Spot,Position,1,149565,
2499.1,815.207,194.417,µm,Spot,Position,1,149803,
2511.59,783.499,203.264,µm,Spot,Position,1,149808,
2455.79,798.308,201.109,µm,Spot,Position,1,149809,
2507.12,811.459,202.713,µm,Spot,Position,1,149811,
2464.37,781.134,205.938,µm,Spot,Position,1,149818,
2471.52,791.075,222.406,µm,Spot,Position,1,149825,
2493.37,765.692,255.839,µm,Spot,Position,1,149848,
2246.91,905.839,202.114,µm,Spot,Position,1,152189,
2252.48,925.731,209.626,µm,Spot,Position,1,152192,
2503.71,1077.66,235.486,µm,Spot,Position,1,154875,
2481.53,1111.22,193.431,µm,Spot,Position,1,157494,
2488.7,1109.13,201.259,µm,Spot,Position,1,157496,
2495.33,1097.59,210.363,µm,Spot,Position,1,157501,
2485.64,1159.24,213.585,µm,Spot,Position,1,157502,
2497.89,1144.56,219.129,µm,Spot,Position,1,157506,
2512.42,1117.1,244.887,µm,Spot,Position,1,157529,
2502.9,1190.78,252.504,µm,Spot,Position,1,157542,
2464.74,1212.37,192.632,µm,Spot,Position,1,160147,
2462.94,1238.12,199.074,µm,Spot,Position,1,160148,
2454.79,1298.42,217.504,µm,Spot,Position,1,160154,
2468.65,1300.21,225.876,µm,Spot,Position,1,160160,
2486.59,1250.54,230.332,µm,Spot,Position,1,160163,
2463.81,1323.5,233.671,µm,Spot,Position,1,160165,
2457.59,1378.95,223.232,µm,Spot,Position,1,162714,
2477.49,1439.52,226.693,µm,Spot,Position,1,162719,
2462.46,1403.52,229.07,µm,Spot,Position,1,162722,
2468.61,1346.49,233.41,µm,Spot,Position,1,162725,
2503.11,1464.8,214.141,µm,Spot,Position,1,165418,
2488.6,1557.83,231.669,µm,Spot,Position,1,165433,
2478.29,1466.65,232.791,µm,Spot,Position,1,165434,
2478.7,1490.7,233.245,µm,Spot,Position,1,165438,
2482.43,1513.66,234.428,µm,Spot,Position,1,165439,
2496.59,1539.04,232.124,µm,Spot,Position,1,165440,
2512.15,1562.6,250.506,µm,Spot,Position,1,165445,
2142.56,1579.62,211.697,µm,Spot,Position,1,167901,
2132.19,1580.37,212.358,µm,Spot,Position,1,167902,
2237.69,1638.38,193.48,µm,Spot,Position,1,167941,
2209.35,1651.03,210.546,µm,Spot,Position,1,167953,
2465.01,1681.34,202.548,µm,Spot,Position,1,168052,
2512.55,1574.3,246.381,µm,Spot,Position,1,168062,
2513.94,1596.9,245.139,µm,Spot,Position,1,168066,
2551.16,1670.12,194.315,µm,Spot,Position,1,168077,
2270.65,1797.41,193.698,µm,Spot,Position,1,170541,
2265.14,1792.43,206.337,µm,Spot,Position,1,170548,
2277.62,1792.39,241.834,µm,Spot,Position,1,170571,
2401.42,1717.53,193.569,µm,Spot,Position,1,170582,
2349.01,1799.29,195.083,µm,Spot,Position,1,170583,
