Position X,Position Y,Position Z
1867.03,4769.13,2041.96
1789.41,4772.51,2040.14
1827.72,4769.67,2049.41
1814.66,4775.03,2051.03
1808.84,4810.13,2054.87
1838.98,4773.39,2057.42
1816.2,4811.32,2057.58
1823.6,4782.53,2061.16
1826.36,4807.8,2062.48
1834.31,4787.28,2066.13
1834.68,4805.35,2066.82
1894.47,4769.19,2070.69
1844.26,4790.79,2069.86
1842.09,4805.26,2070.65
1850.95,4793.49,2074.51
1849.75,4801.56,2074.48
1875.07,4768.29,2079.37
1856.46,4795.17,2078.77
1904.38,4766.71,2028.26
1898.71,4797.65,2030.58
1906.92,4863.63,2043.2
1939.21,4818.31,2065.26
1929.31,4830.99,2064.7
1944.42,4809.27,2074.32
1918.15,4778.94,2077.46
2184.26,4784.53,2066.21
2195.46,4828.23,2066.26
2202.31,4823.27,2070.42
1082.25,4938.97,2021.44
1245.96,4925.35,2016
1763.47,4908.62,2070.49
1897.19,4912.93,2024.86
1876.25,5004.98,2026.88
1782.14,4917.43,2031.3
1826.5,4948.8,2034.13
1888.84,4901.59,2037.89
1887.72,4945.86,2038.68
1795.65,4984.82,2036.89
1782.37,4984.8,2042.35
1799.74,4929.89,2047.12
1894.62,4991.96,2045.03
1881.04,5001.61,2048.05
1888.85,4930.16,2053.66
1834.85,4937.52,2054.17
1891.92,4953.48,2053.7
1891.37,4935.69,2058.17
1846.09,4948.51,2063.37
1867.31,4969.88,2061.18
1863.48,4962.44,2065.64
1862.92,4937.83,2074.03
1879.07,4952.91,2074.64
1793.18,4988.68,2075.8
1794.41,4943.88,2077.67
1941.38,4968.73,2016.98
1907.42,4964.84,2021.07
2015.19,5002.22,2051.38
2017.2,4904.89,2052.26
1969.06,4920.78,2059.09
1902.3,4978.85,2070.47
1917.3,4956.53,2074.02
1923.69,4955.33,2077.1
2142.13,4961.44,2074.8
2264.89,4953.91,2022.61
2393.3,4992.98,2054.32
1743.38,5016.81,2024.52
1883.38,5029.56,2019.78
1821.5,5079.29,2037.17
1819.89,5071.82,2055.86
1878.26,5065.97,2070.88
1882.47,5057.81,2077.63
1982.22,5114.87,2053.1
2013.63,5123.56,2067.13
1963.25,5041.94,2077.22
1911.98,5175.58,2041.69
2004.51,5136.76,2056.48
2038.35,5233.9,2061.73
2184.94,5243.3,2056.41
2346.21,5186.19,2061.48
2451.81,5193.04,2079.16
1817.61,5303.33,2029.85
1893.99,5276.77,2063.02
1902.97,5268.99,2077.76
2117.23,5290.98,2039.09
2036.66,5251.89,2066.95
2192.33,5264.59,2018.78
2205.84,5306.47,2044.78
2231.73,5262.62,2058.87
2185.01,5362.41,2059.16
2158.23,5296.43,2067.49
2233.04,5290.62,2071.9
2389.07,5341.55,2050.53
2395.3,5320.14,2078.72
1260.7,5397.75,2040.73
2010.38,5393.3,2064.82
2151.52,5436.79,2042.41
2159.13,5429.02,2046.12
2256.05,5461.19,2071.82
2225.67,5474.81,2079.27
1134.26,5545.6,2025.04
1033.32,5724.3,2025.68
1068.05,5730.22,2022.28
1255.82,5635.2,2022.83
1268.58,5629.75,2045.02
